n,date,day-week,day-month,val,weekend,holiday,sequia,,,,,,,,,,,,,,,,,
2236,13/2/2013,miércoles,13,2325.67,0,0,0,,,,,,,,,,,,,,,,,
2237,14/2/2013,jueves,14,2487.95,0,0,0,,,,,,,,,,,,,,,,,
2238,15/2/2013,viernes,15,2468.84,0,0,0,,,,,,,,,,,,,,,,,
2239,16/2/2013,sábado,16,2447.03,1,0,0,,,,,,,,,,,,,,,,,
2240,17/2/2013,domingo,17,2346.99,1,0,0,,,,,,,,,,,,,,,,,
2241,18/2/2013,lunes,18,2399.66,0,0,0,,,,,,,,,,,,,,,,,
2242,19/2/2013,martes,19,2429.94,0,0,0,,,,,,,,,,,,,,,,,
2243,20/2/2013,miércoles,20,2472.75,0,0,0,,,,,,,,,,,,,,,,,
2244,21/2/2013,jueves,21,2465.01,0,0,0,,,,,,,,,,,,,,,,,
2245,22/2/2013,viernes,22,2389.88,0,0,0,,,,,,,,,,,,,,,,,
2246,23/2/2013,sábado,23,2526.88,1,0,0,,,,,,,,,,,,,,,,,
2247,24/2/2013,domingo,24,2445.84,1,0,0,,,,,,,,,,,,,,,,,
2248,25/2/2013,lunes,25,2498.18,0,0,0,,,,,,,,,,,,,,,,,
2249,26/2/2013,martes,26,2517.29,0,0,0,,,,,,,,,,,,,,,,,
2250,27/2/2013,miércoles,27,2413.56,0,0,0,,,,,,,,,,,,,,,,,
2251,28/2/2013,jueves,28,2455.28,0,0,0,,,,,,,,,,,,,,,,,
2252,1/3/2013,viernes,1,2397.36,0,0,0,,,,,,,,,,,,,,,,,
2253,2/3/2013,sábado,2,2299.93,1,0,0,,,,,,,,,,,,,,,,,
2254,3/3/2013,domingo,3,2519.21,1,0,0,,,,,,,,,,,,,,,,,
2255,4/3/2013,lunes,4,2374.06,0,0,0,,,,,,,,,,,,,,,,,
2256,5/3/2013,martes,5,2557.90,0,0,0,,,,,,,,,,,,,,,,,
2257,6/3/2013,miércoles,6,2422.98,0,0,0,,,,,,,,,,,,,,,,,
2258,7/3/2013,jueves,7,2454.45,0,0,0,,,,,,,,,,,,,,,,,
2259,8/3/2013,viernes,8,2574.88,0,0,0,,,,,,,,,,,,,,,,,
2260,9/3/2013,sábado,9,2469.19,1,0,0,,,,,,,,,,,,,,,,,
2261,10/3/2013,domingo,10,2496.72,1,0,0,,,,,,,,,,,,,,,,,
2262,11/3/2013,lunes,11,2503.00,0,0,0,,,,,,,,,,,,,,,,,
2263,12/3/2013,martes,12,2609.30,0,0,0,,,,,,,,,,,,,,,,,
2264,13/3/2013,miércoles,13,2566.19,0,0,0,,,,,,,,,,,,,,,,,
2265,14/3/2013,jueves,14,2538.25,0,0,0,,,,,,,,,,,,,,,,,
2266,15/3/2013,viernes,15,2499.09,0,0,0,,,,,,,,,,,,,,,,,
2267,16/3/2013,sábado,16,2503.25,1,0,0,,,,,,,,,,,,,,,,,
2268,17/3/2013,domingo,17,2429.47,1,0,0,,,,,,,,,,,,,,,,,
2269,18/3/2013,lunes,18,2440.32,0,0,0,,,,,,,,,,,,,,,,,
2270,19/3/2013,martes,19,2476.86,0,0,0,,,,,,,,,,,,,,,,,
2271,20/3/2013,miércoles,20,2495.22,0,0,0,,,,,,,,,,,,,,,,,
2272,21/3/2013,jueves,21,2461.67,0,0,0,,,,,,,,,,,,,,,,,
2273,22/3/2013,viernes,22,2375.51,0,0,0,,,,,,,,,,,,,,,,,
2274,23/3/2013,sábado,23,2450.08,1,0,0,,,,,,,,,,,,,,,,,
2275,24/3/2013,domingo,24,2511.23,1,0,0,,,,,,,,,,,,,,,,,
2276,25/3/2013,lunes,25,2446.96,0,0,0,,,,,,,,,,,,,,,,,
2277,26/3/2013,martes,26,2355.51,0,0,0,,,,,,,,,,,,,,,,,
2278,27/3/2013,miércoles,27,2514.92,0,0,0,,,,,,,,,,,,,,,,,
2279,28/3/2013,jueves,28,2471.28,0,0,0,,,,,,,,,,,,,,,,,
2280,29/3/2013,viernes,29,2276.68,0,1,0,,,,,,,,,,,,,,,,,
2281,30/3/2013,sábado,30,2061.23,1,0,0,,,,,,,,,,,,,,,,,
2282,31/3/2013,domingo,31,2378.40,1,0,0,,,,,,,,,,,,,,,,,
2283,1/4/2013,lunes,1,2530.76,0,0,0,,,,,,,,,,,,,,,,,
2284,2/4/2013,martes,2,2632.41,0,0,0,,,,,,,,,,,,,,,,,
2285,3/4/2013,miércoles,3,2613.06,0,0,0,,,,,,,,,,,,,,,,,
2286,4/4/2013,jueves,4,2515.75,0,0,0,,,,,,,,,,,,,,,,,
2287,5/4/2013,viernes,5,2565.19,0,0,0,,,,,,,,,,,,,,,,,
2288,6/4/2013,sábado,6,2661.25,1,0,0,,,,,,,,,,,,,,,,,
2289,7/4/2013,domingo,7,2600.57,1,0,0,,,,,,,,,,,,,,,,,
2290,8/4/2013,lunes,8,2514.30,0,0,0,,,,,,,,,,,,,,,,,
2291,9/4/2013,martes,9,2630.19,0,0,0,,,,,,,,,,,,,,,,,
2292,10/4/2013,miércoles,10,2569.87,0,0,0,,,,,,,,,,,,,,,,,
2293,11/4/2013,jueves,11,2615.13,0,0,0,,,,,,,,,,,,,,,,,
2294,12/4/2013,viernes,12,2664.59,0,0,0,,,,,,,,,,,,,,,,,
2295,13/4/2013,sábado,13,2603.46,1,0,0,,,,,,,,,,,,,,,,,
2296,14/4/2013,domingo,14,2631.32,1,0,0,,,,,,,,,,,,,,,,,
2297,15/4/2013,lunes,15,2691.71,0,0,0,,,,,,,,,,,,,,,,,
2298,16/4/2013,martes,16,2568.38,0,0,0,,,,,,,,,,,,,,,,,
2299,17/4/2013,miércoles,17,2621.13,0,0,0,,,,,,,,,,,,,,,,,
2300,18/4/2013,jueves,18,2518.25,0,0,0,,,,,,,,,,,,,,,,,
2301,19/4/2013,viernes,19,2391.37,0,0,0,,,,,,,,,,,,,,,,,
2302,20/4/2013,sábado,20,2457.16,1,0,0,,,,,,,,,,,,,,,,,
2303,21/4/2013,domingo,21,2484.20,1,0,0,,,,,,,,,,,,,,,,,
2304,22/4/2013,lunes,22,2370.78,0,0,0,,,,,,,,,,,,,,,,,
2305,23/4/2013,martes,23,2443.59,0,0,0,,,,,,,,,,,,,,,,,
2306,24/4/2013,miércoles,24,2431.45,0,0,0,,,,,,,,,,,,,,,,,
2307,25/4/2013,jueves,25,2548.20,0,0,0,,,,,,,,,,,,,,,,,
2308,26/4/2013,viernes,26,2684.34,0,0,0,,,,,,,,,,,,,,,,,
2309,27/4/2013,sábado,27,2618.30,1,0,0,,,,,,,,,,,,,,,,,
2310,28/4/2013,domingo,28,2568.98,1,0,0,,,,,,,,,,,,,,,,,
2311,29/4/2013,lunes,29,2637.88,0,0,0,,,,,,,,,,,,,,,,,
2312,30/4/2013,martes,30,2596.11,0,0,0,,,,,,,,,,,,,,,,,
2313,1/5/2013,miércoles,1,2451.76,0,1,0,,,,,,,,,,,,,,,,,
2314,2/5/2013,jueves,2,2425.80,0,0,0,,,,,,,,,,,,,,,,,
2315,3/5/2013,viernes,3,2399.37,0,0,0,,,,,,,,,,,,,,,,,
2316,4/5/2013,sábado,4,2404.26,1,0,0,,,,,,,,,,,,,,,,,
2317,5/5/2013,domingo,5,2380.21,1,0,0,,,,,,,,,,,,,,,,,
2318,6/5/2013,lunes,6,2332.37,0,0,0,,,,,,,,,,,,,,,,,
2319,7/5/2013,martes,7,2440.87,0,0,0,,,,,,,,,,,,,,,,,
2320,8/5/2013,miércoles,8,2455.57,0,0,0,,,,,,,,,,,,,,,,,
2321,9/5/2013,jueves,9,2606.95,0,0,0,,,,,,,,,,,,,,,,,
2322,10/5/2013,viernes,10,2575.76,0,0,0,,,,,,,,,,,,,,,,,
2323,11/5/2013,sábado,11,2493.82,1,0,0,,,,,,,,,,,,,,,,,
2324,12/5/2013,domingo,12,2415.96,1,0,0,,,,,,,,,,,,,,,,,
2325,13/5/2013,lunes,13,2468.76,0,0,0,,,,,,,,,,,,,,,,,
2326,14/5/2013,martes,14,2507.71,0,0,0,,,,,,,,,,,,,,,,,
2327,15/5/2013,miércoles,15,2552.09,0,0,0,,,,,,,,,,,,,,,,,
2328,16/5/2013,jueves,16,2401.79,0,0,0,,,,,,,,,,,,,,,,,
2329,17/5/2013,viernes,17,2529.69,0,0,0,,,,,,,,,,,,,,,,,
2330,18/5/2013,sábado,18,2483.53,1,0,0,,,,,,,,,,,,,,,,,
2331,19/5/2013,domingo,19,2436.72,1,0,0,,,,,,,,,,,,,,,,,
2332,20/5/2013,lunes,20,2551.45,0,0,0,,,,,,,,,,,,,,,,,
2333,21/5/2013,martes,21,2486.92,0,0,0,,,,,,,,,,,,,,,,,
2334,22/5/2013,miércoles,22,2387.43,0,0,0,,,,,,,,,,,,,,,,,
2335,23/5/2013,jueves,23,2453.75,0,0,0,,,,,,,,,,,,,,,,,
2336,24/5/2013,viernes,24,2342.30,0,1,0,,,,,,,,,,,,,,,,,
2337,25/5/2013,sábado,25,2300.46,1,0,0,,,,,,,,,,,,,,,,,
2338,26/5/2013,domingo,26,2236.86,1,0,0,,,,,,,,,,,,,,,,,
2339,27/5/2013,lunes,27,2423.64,0,0,0,,,,,,,,,,,,,,,,,
2340,28/5/2013,martes,28,2435.09,0,0,0,,,,,,,,,,,,,,,,,
2341,29/5/2013,miércoles,29,2543.38,0,0,0,,,,,,,,,,,,,,,,,
2342,30/5/2013,jueves,30,2359.01,0,0,0,,,,,,,,,,,,,,,,,
2343,31/5/2013,viernes,31,2376.73,0,0,0,,,,,,,,,,,,,,,,,
2344,1/6/2013,sábado,1,2305.95,1,0,1,,,,,,,,,,,,,,,,,
2345,2/6/2013,domingo,2,2391.19,1,0,1,,,,,,,,,,,,,,,,,
2346,3/6/2013,lunes,3,2430.50,0,0,1,,,,,,,,,,,,,,,,,
2347,4/6/2013,martes,4,2549.65,0,0,1,,,,,,,,,,,,,,,,,
2348,5/6/2013,miércoles,5,2690.40,0,0,1,,,,,,,,,,,,,,,,,
2349,6/6/2013,jueves,6,2529.37,0,0,1,,,,,,,,,,,,,,,,,
2350,7/6/2013,viernes,7,2467.66,0,0,1,,,,,,,,,,,,,,,,,
2351,8/6/2013,sábado,8,2492.56,1,0,1,,,,,,,,,,,,,,,,,
2352,9/6/2013,domingo,9,2379.10,1,0,1,,,,,,,,,,,,,,,,,
2353,10/6/2013,lunes,10,2442.81,0,0,1,,,,,,,,,,,,,,,,,
2354,11/6/2013,martes,11,2474.86,0,0,1,,,,,,,,,,,,,,,,,
2355,12/6/2013,miércoles,12,2478.62,0,0,1,,,,,,,,,,,,,,,,,
2356,13/6/2013,jueves,13,2520.21,0,0,1,,,,,,,,,,,,,,,,,
2357,14/6/2013,viernes,14,2500.77,0,0,1,,,,,,,,,,,,,,,,,
2358,15/6/2013,sábado,15,2580.85,1,0,1,,,,,,,,,,,,,,,,,
2359,16/6/2013,domingo,16,2467.16,1,0,1,,,,,,,,,,,,,,,,,
2360,17/6/2013,lunes,17,2545.66,0,0,1,,,,,,,,,,,,,,,,,
2361,18/6/2013,martes,18,2624.43,0,0,1,,,,,,,,,,,,,,,,,
2362,19/6/2013,miércoles,19,2551.82,0,0,1,,,,,,,,,,,,,,,,,
2363,20/6/2013,jueves,20,2636.15,0,0,1,,,,,,,,,,,,,,,,,
2364,21/6/2013,viernes,21,2638.81,0,0,1,,,,,,,,,,,,,,,,,
2365,22/6/2013,sábado,22,2550.08,1,0,1,,,,,,,,,,,,,,,,,
2366,23/6/2013,domingo,23,2542.27,1,0,1,,,,,,,,,,,,,,,,,
2367,24/6/2013,lunes,24,2629.57,0,0,1,,,,,,,,,,,,,,,,,
2368,25/6/2013,martes,25,2483.49,0,0,1,,,,,,,,,,,,,,,,,
2369,26/6/2013,miércoles,26,2445.26,0,0,1,,,,,,,,,,,,,,,,,
2370,27/6/2013,jueves,27,2503.00,0,0,1,,,,,,,,,,,,,,,,,
2371,28/6/2013,viernes,28,2450.85,0,0,1,,,,,,,,,,,,,,,,,
2372,29/6/2013,sábado,29,2412.00,1,0,1,,,,,,,,,,,,,,,,,
2373,30/6/2013,domingo,30,2352.50,1,0,1,,,,,,,,,,,,,,,,,
2374,1/7/2013,lunes,1,2439.00,0,0,1,,,,,,,,,,,,,,,,,
2375,2/7/2013,martes,2,2449.03,0,0,1,,,,,,,,,,,,,,,,,
2376,3/7/2013,miércoles,3,2450.86,0,0,1,,,,,,,,,,,,,,,,,
2377,4/7/2013,jueves,4,2407.33,0,0,1,,,,,,,,,,,,,,,,,
2378,5/7/2013,viernes,5,2441.38,0,0,1,,,,,,,,,,,,,,,,,
2379,6/7/2013,sábado,6,2401.68,1,0,1,,,,,,,,,,,,,,,,,
2380,7/7/2013,domingo,7,2352.10,1,0,1,,,,,,,,,,,,,,,,,
2381,8/7/2013,lunes,8,2493.26,0,0,1,,,,,,,,,,,,,,,,,
2382,9/7/2013,martes,9,2442.40,0,0,1,,,,,,,,,,,,,,,,,
2383,10/7/2013,miércoles,10,2503.46,0,0,1,,,,,,,,,,,,,,,,,
2384,11/7/2013,jueves,11,2450.62,0,0,1,,,,,,,,,,,,,,,,,
2385,12/7/2013,viernes,12,2472.12,0,0,1,,,,,,,,,,,,,,,,,
2386,13/7/2013,sábado,13,2439.93,1,0,1,,,,,,,,,,,,,,,,,
2387,14/7/2013,domingo,14,2373.46,1,0,1,,,,,,,,,,,,,,,,,
2388,15/7/2013,lunes,15,2482.49,0,0,1,,,,,,,,,,,,,,,,,
2389,16/7/2013,martes,16,2502.74,0,0,1,,,,,,,,,,,,,,,,,
2390,17/7/2013,miércoles,17,2494.03,0,0,1,,,,,,,,,,,,,,,,,
2391,18/7/2013,jueves,18,2508.16,0,0,1,,,,,,,,,,,,,,,,,
2392,19/7/2013,viernes,19,2531.90,0,0,1,,,,,,,,,,,,,,,,,
2393,20/7/2013,sábado,20,2479.39,1,0,1,,,,,,,,,,,,,,,,,
2394,21/7/2013,domingo,21,2414.39,1,0,1,,,,,,,,,,,,,,,,,
2395,22/7/2013,lunes,22,2564.15,0,0,1,,,,,,,,,,,,,,,,,
2396,23/7/2013,martes,23,2592.38,0,0,1,,,,,,,,,,,,,,,,,
2397,24/7/2013,miércoles,24,2599.38,0,0,1,,,,,,,,,,,,,,,,,
2398,25/7/2013,jueves,25,2683.82,0,0,1,,,,,,,,,,,,,,,,,
2399,26/7/2013,viernes,26,2642.13,0,0,1,,,,,,,,,,,,,,,,,
2400,27/7/2013,sábado,27,2544.06,1,0,1,,,,,,,,,,,,,,,,,
2401,28/7/2013,domingo,28,2516.34,1,0,1,,,,,,,,,,,,,,,,,
2402,29/7/2013,lunes,29,2549.19,0,0,1,,,,,,,,,,,,,,,,,
2403,30/7/2013,martes,30,2640.16,0,0,1,,,,,,,,,,,,,,,,,
2404,31/7/2013,miércoles,31,2650.08,0,0,1,,,,,,,,,,,,,,,,,
2405,1/8/2013,jueves,1,2566.46,0,0,1,,,,,,,,,,,,,,,,,
2406,2/8/2013,viernes,2,2366.07,0,0,1,,,,,,,,,,,,,,,,,
2407,3/8/2013,sábado,3,2198.98,1,0,1,,,,,,,,,,,,,,,,,
2408,4/8/2013,domingo,4,2176.58,1,0,1,,,,,,,,,,,,,,,,,
2409,5/8/2013,lunes,5,2294.46,0,0,1,,,,,,,,,,,,,,,,,
2410,6/8/2013,martes,6,2246.93,0,0,1,,,,,,,,,,,,,,,,,
2411,7/8/2013,miércoles,7,2282.03,0,0,1,,,,,,,,,,,,,,,,,
2412,8/8/2013,jueves,8,2279.09,0,0,1,,,,,,,,,,,,,,,,,
2413,9/8/2013,viernes,9,2309.79,0,0,1,,,,,,,,,,,,,,,,,
2414,10/8/2013,sábado,10,2260.70,1,1,1,,,,,,,,,,,,,,,,,
2415,11/8/2013,domingo,11,2183.71,1,0,1,,,,,,,,,,,,,,,,,
2416,12/8/2013,lunes,12,2217.06,0,0,1,,,,,,,,,,,,,,,,,
2417,13/8/2013,martes,13,2258.93,0,0,1,,,,,,,,,,,,,,,,,
2418,14/8/2013,miércoles,14,2179.19,0,0,1,,,,,,,,,,,,,,,,,
2419,15/8/2013,jueves,15,2209.44,0,0,1,,,,,,,,,,,,,,,,,
2420,16/8/2013,viernes,16,2200.47,0,0,1,,,,,,,,,,,,,,,,,
2421,17/8/2013,sábado,17,2164.32,1,0,1,,,,,,,,,,,,,,,,,
2422,18/8/2013,domingo,18,2112.79,1,0,1,,,,,,,,,,,,,,,,,
2423,19/8/2013,lunes,19,2190.13,0,0,1,,,,,,,,,,,,,,,,,
2424,20/8/2013,martes,20,2198.26,0,0,1,,,,,,,,,,,,,,,,,
2425,21/8/2013,miércoles,21,2242.06,0,0,1,,,,,,,,,,,,,,,,,
2426,22/8/2013,jueves,22,2197.42,0,0,1,,,,,,,,,,,,,,,,,
2427,23/8/2013,viernes,23,2195.58,0,0,1,,,,,,,,,,,,,,,,,
2428,24/8/2013,sábado,24,2129.35,1,0,1,,,,,,,,,,,,,,,,,
2429,25/8/2013,domingo,25,2076.65,1,0,1,,,,,,,,,,,,,,,,,
2430,26/8/2013,lunes,26,2157.60,0,0,1,,,,,,,,,,,,,,,,,
2431,27/8/2013,martes,27,2185.14,0,0,1,,,,,,,,,,,,,,,,,
2432,28/8/2013,miércoles,28,2222.80,0,0,1,,,,,,,,,,,,,,,,,
2433,29/8/2013,jueves,29,2180.01,0,0,1,,,,,,,,,,,,,,,,,
2434,30/8/2013,viernes,30,2196.82,0,0,1,,,,,,,,,,,,,,,,,
2435,31/8/2013,sábado,31,2207.09,1,0,1,,,,,,,,,,,,,,,,,
2436,1/9/2013,domingo,1,2112.15,1,0,1,,,,,,,,,,,,,,,,,
2437,2/9/2013,lunes,2,2149.17,0,0,1,,,,,,,,,,,,,,,,,
2438,3/9/2013,martes,3,2185.79,0,0,1,,,,,,,,,,,,,,,,,
2439,4/9/2013,miércoles,4,2211.76,0,0,1,,,,,,,,,,,,,,,,,
2440,5/9/2013,jueves,5,2206.27,0,0,1,,,,,,,,,,,,,,,,,
2441,6/9/2013,viernes,6,2171.59,0,0,1,,,,,,,,,,,,,,,,,
2442,7/9/2013,sábado,7,2147.45,1,0,1,,,,,,,,,,,,,,,,,
2443,8/9/2013,domingo,8,2095.47,1,0,1,,,,,,,,,,,,,,,,,
2444,9/9/2013,lunes,9,2175.26,0,0,1,,,,,,,,,,,,,,,,,
2445,10/9/2013,martes,10,2207.38,0,0,1,,,,,,,,,,,,,,,,,
2446,11/9/2013,miércoles,11,2189.79,0,0,1,,,,,,,,,,,,,,,,,
2447,12/9/2013,jueves,12,2225.77,0,0,1,,,,,,,,,,,,,,,,,
2448,13/9/2013,viernes,13,2213.43,0,0,1,,,,,,,,,,,,,,,,,
2449,14/9/2013,sábado,14,2150.42,1,0,1,,,,,,,,,,,,,,,,,
2450,15/9/2013,domingo,15,2207.69,1,0,1,,,,,,,,,,,,,,,,,
2451,16/9/2013,lunes,16,2280.47,0,0,1,,,,,,,,,,,,,,,,,
2452,17/9/2013,martes,17,2292.28,0,0,1,,,,,,,,,,,,,,,,,
2453,18/9/2013,miércoles,18,2380.23,0,0,1,,,,,,,,,,,,,,,,,
2454,19/9/2013,jueves,19,2251.30,0,0,1,,,,,,,,,,,,,,,,,
2455,20/9/2013,viernes,20,2291.37,0,0,1,,,,,,,,,,,,,,,,,
2456,21/9/2013,sábado,21,2258.44,1,0,1,,,,,,,,,,,,,,,,,
2457,22/9/2013,domingo,22,2240.19,1,0,1,,,,,,,,,,,,,,,,,
2458,23/9/2013,lunes,23,2347.83,0,0,1,,,,,,,,,,,,,,,,,
2459,24/9/2013,martes,24,2460.69,0,0,1,,,,,,,,,,,,,,,,,
2460,25/9/2013,miércoles,25,2406.36,0,0,1,,,,,,,,,,,,,,,,,
2461,26/9/2013,jueves,26,2401.43,0,0,1,,,,,,,,,,,,,,,,,
2462,27/9/2013,viernes,27,2388.75,0,0,1,,,,,,,,,,,,,,,,,
2463,28/9/2013,sábado,28,2330.08,1,0,1,,,,,,,,,,,,,,,,,
2464,29/9/2013,domingo,29,2335.66,1,0,1,,,,,,,,,,,,,,,,,
2465,30/9/2013,lunes,30,2315.20,0,0,1,,,,,,,,,,,,,,,,,
2466,1/10/2013,martes,1,2157.46,0,0,0,,,,,,,,,,,,,,,,,
2467,2/10/2013,miércoles,2,2287.53,0,0,0,,,,,,,,,,,,,,,,,
2468,3/10/2013,jueves,3,2255.04,0,0,0,,,,,,,,,,,,,,,,,
2469,4/10/2013,viernes,4,2235.88,0,0,0,,,,,,,,,,,,,,,,,
2470,5/10/2013,sábado,5,2204.09,1,0,0,,,,,,,,,,,,,,,,,
2471,6/10/2013,domingo,6,2168.01,1,0,0,,,,,,,,,,,,,,,,,
2472,7/10/2013,lunes,7,2254.16,0,0,0,,,,,,,,,,,,,,,,,
2473,8/10/2013,martes,8,2396.67,0,0,0,,,,,,,,,,,,,,,,,
2474,9/10/2013,miércoles,9,2322.10,0,1,0,,,,,,,,,,,,,,,,,
2475,10/10/2013,jueves,10,2258.50,0,0,0,,,,,,,,,,,,,,,,,
2476,11/10/2013,viernes,11,2170.64,0,0,0,,,,,,,,,,,,,,,,,
2477,12/10/2013,sábado,12,2127.31,1,0,0,,,,,,,,,,,,,,,,,
2478,13/10/2013,domingo,13,2107.66,1,0,0,,,,,,,,,,,,,,,,,
2479,14/10/2013,lunes,14,2086.08,0,0,0,,,,,,,,,,,,,,,,,
2480,15/10/2013,martes,15,2073.21,0,0,0,,,,,,,,,,,,,,,,,
2481,16/10/2013,miércoles,16,2104.77,0,0,0,,,,,,,,,,,,,,,,,
2482,17/10/2013,jueves,17,2057.54,0,0,0,,,,,,,,,,,,,,,,,
2483,18/10/2013,viernes,18,2136.15,0,0,0,,,,,,,,,,,,,,,,,
2484,19/10/2013,sábado,19,2164.24,1,0,0,,,,,,,,,,,,,,,,,
2485,20/10/2013,domingo,20,2235.49,1,0,0,,,,,,,,,,,,,,,,,
2486,21/10/2013,lunes,21,2209.81,0,0,0,,,,,,,,,,,,,,,,,
2487,22/10/2013,martes,22,2080.76,0,0,0,,,,,,,,,,,,,,,,,
2488,23/10/2013,miércoles,23,2142.98,0,0,0,,,,,,,,,,,,,,,,,
2489,24/10/2013,jueves,24,2186.05,0,0,0,,,,,,,,,,,,,,,,,
2490,25/10/2013,viernes,25,2232.61,0,0,0,,,,,,,,,,,,,,,,,
2491,26/10/2013,sábado,26,2243.61,1,0,0,,,,,,,,,,,,,,,,,
2492,27/10/2013,domingo,27,2187.30,1,0,0,,,,,,,,,,,,,,,,,
2493,28/10/2013,lunes,28,2236.39,0,0,0,,,,,,,,,,,,,,,,,
2494,29/10/2013,martes,29,2306.55,0,0,0,,,,,,,,,,,,,,,,,
2495,30/10/2013,miércoles,30,2427.53,0,0,0,,,,,,,,,,,,,,,,,
2496,31/10/2013,jueves,31,2407.79,0,0,0,,,,,,,,,,,,,,,,,
2497,1/11/2013,viernes,1,2318.26,0,0,0,,,,,,,,,,,,,,,,,
2498,2/11/2013,sábado,2,2351.25,1,1,0,,,,,,,,,,,,,,,,,
2499,3/11/2013,domingo,3,2341.83,1,1,0,,,,,,,,,,,,,,,,,
2500,4/11/2013,lunes,4,2483.87,0,0,0,,,,,,,,,,,,,,,,,
2501,5/11/2013,martes,5,2585.66,0,0,0,,,,,,,,,,,,,,,,,
2502,6/11/2013,miércoles,6,2458.41,0,0,0,,,,,,,,,,,,,,,,,
2503,7/11/2013,jueves,7,2432.85,0,0,0,,,,,,,,,,,,,,,,,
2504,8/11/2013,viernes,8,2522.50,0,0,0,,,,,,,,,,,,,,,,,
2505,9/11/2013,sábado,9,2414.99,1,0,0,,,,,,,,,,,,,,,,,
2506,10/11/2013,domingo,10,2475.20,1,0,0,,,,,,,,,,,,,,,,,
2507,11/11/2013,lunes,11,2575.94,0,0,0,,,,,,,,,,,,,,,,,
2508,12/11/2013,martes,12,2530.97,0,0,0,,,,,,,,,,,,,,,,,
2509,13/11/2013,miércoles,13,2564.23,0,0,0,,,,,,,,,,,,,,,,,
2510,14/11/2013,jueves,14,2567.27,0,0,0,,,,,,,,,,,,,,,,,
2511,15/11/2013,viernes,15,2574.18,0,0,0,,,,,,,,,,,,,,,,,
2512,16/11/2013,sábado,16,2483.86,1,0,0,,,,,,,,,,,,,,,,,
2513,17/11/2013,domingo,17,2558.73,1,0,0,,,,,,,,,,,,,,,,,
2514,18/11/2013,lunes,18,2272.15,0,0,0,,,,,,,,,,,,,,,,,
2515,19/11/2013,martes,19,2403.45,0,0,0,,,,,,,,,,,,,,,,,
2516,20/11/2013,miércoles,20,2504.73,0,0,0,,,,,,,,,,,,,,,,,
2517,21/11/2013,jueves,21,2482.72,0,0,0,,,,,,,,,,,,,,,,,
2518,22/11/2013,viernes,22,2532.85,0,0,0,,,,,,,,,,,,,,,,,
2519,23/11/2013,sábado,23,2485.22,1,0,0,,,,,,,,,,,,,,,,,
2520,24/11/2013,domingo,24,2406.43,1,0,0,,,,,,,,,,,,,,,,,
2521,25/11/2013,lunes,25,2555.52,0,0,0,,,,,,,,,,,,,,,,,
2522,26/11/2013,martes,26,2509.32,0,0,0,,,,,,,,,,,,,,,,,
2523,27/11/2013,miércoles,27,2548.49,0,0,0,,,,,,,,,,,,,,,,,
2524,28/11/2013,jueves,28,2502.00,0,0,0,,,,,,,,,,,,,,,,,
2525,29/11/2013,viernes,29,2522.19,0,0,0,,,,,,,,,,,,,,,,,
2526,30/11/2013,sábado,30,2492.91,1,0,0,,,,,,,,,,,,,,,,,
2527,1/12/2013,domingo,1,2621.87,1,0,0,,,,,,,,,,,,,,,,,
2528,2/12/2013,lunes,2,2648.32,0,0,0,,,,,,,,,,,,,,,,,
2529,3/12/2013,martes,3,2589.44,0,0,0,,,,,,,,,,,,,,,,,
2530,4/12/2013,miércoles,4,2588.97,0,0,0,,,,,,,,,,,,,,,,,
2531,5/12/2013,jueves,5,2591.83,0,0,0,,,,,,,,,,,,,,,,,
2532,6/12/2013,viernes,6,2525.35,0,1,0,,,,,,,,,,,,,,,,,
2533,7/12/2013,sábado,7,2519.87,1,0,0,,,,,,,,,,,,,,,,,
2534,8/12/2013,domingo,8,2446.99,1,0,0,,,,,,,,,,,,,,,,,
2535,9/12/2013,lunes,9,2442.23,0,0,0,,,,,,,,,,,,,,,,,
2536,10/12/2013,martes,10,2465.65,0,0,0,,,,,,,,,,,,,,,,,
2537,11/12/2013,miércoles,11,2462.14,0,0,0,,,,,,,,,,,,,,,,,
2538,12/12/2013,jueves,12,2509.70,0,0,0,,,,,,,,,,,,,,,,,
2539,13/12/2013,viernes,13,2562.77,0,0,0,,,,,,,,,,,,,,,,,
2540,14/12/2013,sábado,14,2535.08,1,0,0,,,,,,,,,,,,,,,,,
2541,15/12/2013,domingo,15,2535.59,1,0,0,,,,,,,,,,,,,,,,,
2542,16/12/2013,lunes,16,2568.62,0,0,0,,,,,,,,,,,,,,,,,
2543,17/12/2013,martes,17,2517.23,0,0,0,,,,,,,,,,,,,,,,,
2544,18/12/2013,miércoles,18,2487.80,0,0,0,,,,,,,,,,,,,,,,,
2545,19/12/2013,jueves,19,2478.32,0,0,0,,,,,,,,,,,,,,,,,
2546,20/12/2013,viernes,20,2497.06,0,0,0,,,,,,,,,,,,,,,,,
2547,21/12/2013,sábado,21,2523.05,1,0,0,,,,,,,,,,,,,,,,,
2548,22/12/2013,domingo,22,2447.64,1,0,0,,,,,,,,,,,,,,,,,
2549,23/12/2013,lunes,23,2553.06,0,0,0,,,,,,,,,,,,,,,,,
2550,24/12/2013,martes,24,2491.44,0,0,0,,,,,,,,,,,,,,,,,
2551,25/12/2013,miércoles,25,2477.87,0,1,0,,,,,,,,,,,,,,,,,
2552,26/12/2013,jueves,26,2581.12,0,0,0,,,,,,,,,,,,,,,,,
